6480, "2016/1/5 6:52:21", 22.56
6490, "2016/1/5 7:3:43", nan
6500, "2016/1/5 7:15:6", 22.66
6510, "2016/1/5 7:26:28", 22.66
6520, "2016/1/5 7:37:51", 22.66
6530, "2016/1/5 7:49:13", 22.66
6540, "2016/1/5 8:0:36", 22.66
6550, "2016/1/5 8:11:58", 22.66
6560, "2016/1/5 8:23:21", 22.77
6570, "2016/1/5 8:34:44", 22.77
6580, "2016/1/5 8:46:6", 22.77
6590, "2016/1/31 36:108:7", 22.78
6600, "2016/1/5 9:8:51", 22.77
6610, "2016/1/5 9:20:14", 22.88
6620, "2016/1/5 9:255:255", nan
6630, "2016/1/5 9:42:59", 22.88
6640, "2016/1/5 9:54:22", 22.88
6650, "2016/1/5 10:5:44", 22.91
6660, "2016/1/5 10:17:7", 22.99
6670, "2016/1/5 10:28:29", 22.99
6680, "2016/1/5 10:39:52", nan
6690, "2016/1/5 10:51:15", 22.99
6700, "2016/1/5 11:2:37", 23.06
6710, "2016/1/5 11:14:0", 23.00
6720, "2005/11/59 31:97:191", 23.03
6730, "2016/1/5 11:36:45", 23.09
6740, "2016/1/5 11:48:8", 23.09
6750, "2016/1/255 255:255:255", nan
6760, "2016/1/5 12:10:53", 23.09
6770, "2016/1/5 12:22:16", 23.20
6780, "2016/1/5 12:92:155", 23.16
6790, "2016/1/5 12:45:1", 23.20
6800, "2016/1/5 12:56:24", 23.20
6810, "2016/1/5 13:7:47", nan
6820, "2016/1/5 13:19:10", 23.25
6830, "2016/1/5 13:30:32", 23.31
6840, "2016/1/5 13:41:55", 23.31
6850, "2016/1/5 13:53:18", 23.31
6860, "2016/1/5 14:4:41", 23.34
6870, "2016/1/5 14:16:3", 23.36
6880, "2016/1/5 14:27:26", 23.36
6890, "2016/1/5 14:38:49", 23.42
6900, "2016/1/5 14:50:12", 23.52
6910, "2016/1/35 43:70:11", 23.53
6920, "2016/1/5 15:12:57", 23.52
6930, "2016/1/5 15:24:20", 23.63
6940, "2016/1/5 15:255:255", nan
6950, "2016/1/5 15:47:6", 23.63
6960, "2016/1/5 15:58:29", 23.63
6970, "2016/1/5 16:9:52", 23.53
6980, "2016/1/5 16:21:14", 23.52
6990, "2016/1/5 16:32:37", 23.42
7000, "2016/1/5 16:44:0", nan
7010, "2016/1/5 16:55:23", 23.42
7020, "2016/1/5 17:6:46", 24.81
7030, "2016/1/5 17:18:10", 26.32
7040, "2005/18/3 45:188:134", 26.28
7050, "2016/1/5 17:40:58", 26.32
7060, "2016/1/5 17:52:21", 26.38
7070, "2016/1/255 255:255:255", nan
7080, "2016/1/5 18:15:9", 26.42
7090, "2016/1/5 18:26:33", 26.42
7100, "2016/1/5 18:37:57", 26.53
7110, "2016/1/5 18:49:21", 27.39

                                           
